"","matrix(sp_nm, dim(mySpeciesOcc)[1], 1)","pa","X","Y"
"13500","Hawaii_Amakihi",1,-156.1285428,20.75031564
"13501","Hawaii_Amakihi",1,-156.1293036,20.70541714
"13502","Hawaii_Amakihi",1,-156.1288728,20.71859897
"13503","Hawaii_Amakihi",1,-156.1281637,20.74345754
"13504","Hawaii_Amakihi",1,-156.1286263,20.71589567
"13505","Hawaii_Amakihi",1,-156.1270354,20.79650135
"13506","Hawaii_Amakihi",1,-156.127803,20.75137753
"13507","Hawaii_Amakihi",1,-156.1276949,20.74439758
"13509","Hawaii_Amakihi",1,-156.1281401,20.70555119
"13510","Hawaii_Amakihi",1,-156.1278303,20.71536782
"13511","Hawaii_Amakihi",1,-156.1271641,20.74557128
"13512","Hawaii_Amakihi",1,-156.1274591,20.72741316
"13513","Hawaii_Amakihi",1,-156.1273388,20.71599152
"13514","Hawaii_Amakihi",1,-156.1256551,20.79892461
"13515","Hawaii_Amakihi",1,-156.1264752,20.74698609
"13516","Hawaii_Amakihi",1,-156.1270329,20.70525286
"13517","Hawaii_Amakihi",1,-156.1267782,20.71468222
"13518","Hawaii_Amakihi",1,-156.1259151,20.74818638
"13519","Hawaii_Amakihi",1,-156.1258275,20.72743103
"13520","Hawaii_Amakihi",1,-156.1253156,20.74944018
"13521","Hawaii_Amakihi",1,-156.1240653,20.8017596
"13522","Hawaii_Amakihi",1,-156.1256314,20.71393184
"13523","Hawaii_Amakihi",1,-156.1257646,20.7048435
"13524","Hawaii_Amakihi",1,-156.1248061,20.75049688
"13525","Hawaii_Amakihi",1,-156.1243565,20.75143722
"13526","Hawaii_Amakihi",1,-156.1248349,20.71343106
"13527","Hawaii_Amakihi",1,-156.12434,20.72744227
"13528","Hawaii_Amakihi",1,-156.1246038,20.70432761
"13529","Hawaii_Amakihi",1,-156.1236464,20.75295095
"13530","Hawaii_Amakihi",1,-156.1241153,20.71292252
"13531","Hawaii_Amakihi",1,-156.1228071,20.75470624
"13532","Hawaii_Amakihi",1,-156.1237457,20.70353691
"13533","Hawaii_Amakihi",1,-156.121781,20.80577451
"13534","Hawaii_Amakihi",1,-156.1232141,20.72507632
"13535","Hawaii_Amakihi",1,-156.1233857,20.7124409
"13536","Hawaii_Amakihi",1,-156.1231636,20.7241908
"13537","Hawaii_Amakihi",1,-156.1229724,20.72314043
"13538","Hawaii_Amakihi",1,-156.1222876,20.75578082
"13539","Hawaii_Amakihi",1,-156.122557,20.72328694
"13540","Hawaii_Amakihi",1,-156.1229044,20.70287288
"13541","Hawaii_Amakihi",1,-156.1224385,20.72143435
"13542","Hawaii_Amakihi",1,-156.1217374,20.7569632
"13543","Hawaii_Amakihi",1,-156.1224945,20.71187533
"13544","Hawaii_Amakihi",1,-156.1211966,20.75815477
"13546","Hawaii_Amakihi",1,-156.1217079,20.72252346
"13547","Hawaii_Amakihi",1,-156.1216267,20.72022013
"13548","Hawaii_Amakihi",1,-156.1217354,20.70228461
"13549","Hawaii_Amakihi",1,-156.1214712,20.71119018
"13550","Hawaii_Amakihi",1,-156.1212539,20.72166729
"13551","Hawaii_Amakihi",1,-156.1204652,20.75977645
"13552","Hawaii_Amakihi",1,-156.1208184,20.71933095
"13553","Hawaii_Amakihi",1,-156.1207626,20.72075633
"13555","Hawaii_Amakihi",1,-156.1198157,20.76112868
"13556","Hawaii_Amakihi",1,-156.120647,20.71063475
"13557","Hawaii_Amakihi",1,-156.1193453,20.7621499
"13558","Hawaii_Amakihi",1,-156.1200782,20.7193998
"13559","Hawaii_Amakihi",1,-156.1203672,20.7020902
"13560","Hawaii_Amakihi",1,-156.118815,20.76328747
"13561","Hawaii_Amakihi",1,-156.1194198,20.71819717
"13562","Hawaii_Amakihi",1,-156.1194057,20.70981054
"13563","Hawaii_Amakihi",1,-156.1191911,20.71861762
"13564","Hawaii_Amakihi",1,-156.1183039,20.76442536
"13565","Hawaii_Amakihi",1,-156.1178736,20.76535697
"13566","Hawaii_Amakihi",1,-156.1190078,20.70193204
"13567","Hawaii_Amakihi",1,-156.1185169,20.7177397
"13568","Hawaii_Amakihi",1,-156.118354,20.70910685
"13569","Hawaii_Amakihi",1,-156.1172532,20.76669162
"13570","Hawaii_Amakihi",1,-156.1179847,20.71696346
"13571","Hawaii_Amakihi",1,-156.1167431,20.76777535
"13572","Hawaii_Amakihi",1,-156.1178374,20.70142497
"13573","Hawaii_Amakihi",1,-156.1174556,20.71804691
"13574","Hawaii_Amakihi",1,-156.1175101,20.70857816
"13575","Hawaii_Amakihi",1,-156.1162025,20.76894884
"13576","Hawaii_Amakihi",1,-156.1169961,20.71698301
"13577","Hawaii_Amakihi",1,-156.1156715,20.77012249
"13578","Hawaii_Amakihi",1,-156.1162325,20.73348115
"13579","Hawaii_Amakihi",1,-156.1166671,20.70800434
"13580","Hawaii_Amakihi",1,-156.1167527,20.70094641
"13581","Hawaii_Amakihi",1,-156.1159291,20.73429754
"13582","Hawaii_Amakihi",1,-156.1151811,20.77117947
"13583","Hawaii_Amakihi",1,-156.1157887,20.73360911
"13584","Hawaii_Amakihi",1,-156.1157094,20.73475424
"13585","Hawaii_Amakihi",1,-156.1162555,20.69984577
"13586","Hawaii_Amakihi",1,-156.115537,20.73271118
"13587","Hawaii_Amakihi",1,-156.1159942,20.70756878
"13588","Hawaii_Amakihi",1,-156.1145802,20.77249637
"13589","Hawaii_Amakihi",1,-156.1151912,20.73576563
"13590","Hawaii_Amakihi",1,-156.1158067,20.69871886
"13591","Hawaii_Amakihi",1,-156.1152718,20.71734227
"13592","Hawaii_Amakihi",1,-156.1141791,20.77340138
"13593","Hawaii_Amakihi",1,-156.1146847,20.73666889
"13594","Hawaii_Amakihi",1,-156.1153321,20.69743806
"13595","Hawaii_Amakihi",1,-156.114681,20.73180312
"13596","Hawaii_Amakihi",1,-156.1137493,20.77429688
"13597","Hawaii_Amakihi",1,-156.1149422,20.70688312
"13598","Hawaii_Amakihi",1,-156.1143744,20.73177991
"13599","Hawaii_Amakihi",1,-156.1142677,20.73740212
"13600","Hawaii_Amakihi",1,-156.114994,20.69654771
"13601","Hawaii_Amakihi",1,-156.1133771,20.77519335
"13602","Hawaii_Amakihi",1,-156.1137812,20.73826057
"13603","Hawaii_Amakihi",1,-156.1139098,20.73097771
"13604","Hawaii_Amakihi",1,-156.1145142,20.69553764
"13605","Hawaii_Amakihi",1,-156.1142124,20.70641049
"13606","Hawaii_Amakihi",1,-156.1139632,20.71703144
"13607","Hawaii_Amakihi",1,-156.1127078,20.77657228
"13608","Hawaii_Amakihi",1,-156.1130957,20.73949482
"13609","Hawaii_Amakihi",1,-156.1138312,20.69411793
"13610","Hawaii_Amakihi",1,-156.1130921,20.73159589
"13611","Hawaii_Amakihi",1,-156.1135112,20.70594736
"13612","Hawaii_Amakihi",1,-156.1130108,20.73031265
"13613","Hawaii_Amakihi",1,-156.1121061,20.77792527
"13614","Hawaii_Amakihi",1,-156.112559,20.74046978
"13615","Hawaii_Amakihi",1,-156.1132564,20.69306112
"13616","Hawaii_Amakihi",1,-156.1116138,20.7790815
"13617","Hawaii_Amakihi",1,-156.1129638,20.70597429
"13618","Hawaii_Amakihi",1,-156.1127407,20.71673108
"13619","Hawaii_Amakihi",1,-156.1130377,20.69194709
"13620","Hawaii_Amakihi",1,-156.1119851,20.74188644
"13621","Hawaii_Amakihi",1,-156.1129383,20.69111492
"13622","Hawaii_Amakihi",1,-156.1125951,20.70568826
"13623","Hawaii_Amakihi",1,-156.1120968,20.73145279
"13624","Hawaii_Amakihi",1,-156.1128439,20.69002103
"13625","Hawaii_Amakihi",1,-156.1128328,20.68909103
"13627","Hawaii_Amakihi",1,-156.1126011,20.68663172
"13628","Hawaii_Amakihi",1,-156.1115124,20.74302496
"13629","Hawaii_Amakihi",1,-156.1125425,20.68567384
"13631","Hawaii_Amakihi",1,-156.1123861,20.6827915
"13633","Hawaii_Amakihi",1,-156.1118133,20.70593693
"13635","Hawaii_Amakihi",1,-156.1114659,20.71615901
"13636","Hawaii_Amakihi",1,-156.1108787,20.74455797
"13638","Hawaii_Amakihi",1,-156.1111341,20.72959505
"13640","Hawaii_Amakihi",1,-156.1115014,20.70568795
"13642","Hawaii_Amakihi",1,-156.1104761,20.74554419
"13643","Hawaii_Amakihi",1,-156.1118196,20.67420605
"13646","Hawaii_Amakihi",1,-156.1116165,20.67074519
"13648","Hawaii_Amakihi",1,-156.1104119,20.73124393
"13650","Hawaii_Amakihi",1,-156.1100331,20.74663807
"13651","Hawaii_Amakihi",1,-156.1115094,20.66677137
"13652","Hawaii_Amakihi",1,-156.1105636,20.71567444
"13653","Hawaii_Amakihi",1,-156.1105896,20.70621428
"13655","Hawaii_Amakihi",1,-156.10956,20.74779462
"13656","Hawaii_Amakihi",1,-156.1102715,20.70578466
"13657","Hawaii_Amakihi",1,-156.1091774,20.74873605
"13658","Hawaii_Amakihi",1,-156.1095217,20.73011862
"13659","Hawaii_Amakihi",1,-156.1087344,20.74982991
"13660","Hawaii_Amakihi",1,-156.1093597,20.71541047
"13661","Hawaii_Amakihi",1,-156.1094135,20.70651049
"13662","Hawaii_Amakihi",1,-156.1088716,20.73100138
"13663","Hawaii_Amakihi",1,-156.1091062,20.71461182
"13664","Hawaii_Amakihi",1,-156.1083023,20.75085174
"13665","Hawaii_Amakihi",1,-156.1090584,20.70600802
"13666","Hawaii_Amakihi",1,-156.1079692,20.75171275
"13667","Hawaii_Amakihi",1,-156.1082182,20.73054805
"13668","Hawaii_Amakihi",1,-156.1083224,20.71445421
"13669","Hawaii_Amakihi",1,-156.1084424,20.70712608
"13670","Hawaii_Amakihi",1,-156.1074961,20.7528693
"13671","Hawaii_Amakihi",1,-156.108028,20.71379027
"13672","Hawaii_Amakihi",1,-156.1081026,20.70632597
"13673","Hawaii_Amakihi",1,-156.1070936,20.75384649
"13674","Hawaii_Amakihi",1,-156.1073588,20.7308315
"13675","Hawaii_Amakihi",1,-156.1075348,20.70793231
"13676","Hawaii_Amakihi",1,-156.1066212,20.75496693
"13677","Hawaii_Amakihi",1,-156.1073681,20.71367987
"13678","Hawaii_Amakihi",1,-156.1069677,20.73070756
"13679","Hawaii_Amakihi",1,-156.106197,20.75607916
"13680","Hawaii_Amakihi",1,-156.107114,20.70735651
"13681","Hawaii_Amakihi",1,-156.1068721,20.71302157
"13682","Hawaii_Amakihi",1,-156.1068829,20.70840882
"13683","Hawaii_Amakihi",1,-156.1057952,20.75702025
"13684","Hawaii_Amakihi",1,-156.106686,20.70968738
"13685","Hawaii_Amakihi",1,-156.1062535,20.70871419
"13686","Hawaii_Amakihi",1,-156.1052818,20.7582754
"13687","Hawaii_Amakihi",1,-156.1057392,20.73072299
"13688","Hawaii_Amakihi",1,-156.1060183,20.71200518
"13689","Hawaii_Amakihi",1,-156.1058293,20.70983546
"13690","Hawaii_Amakihi",1,-156.1057139,20.71135912
"13691","Hawaii_Amakihi",1,-156.1047384,20.75959324
"13692","Hawaii_Amakihi",1,-156.1044053,20.76045424
"13693","Hawaii_Amakihi",1,-156.1054123,20.70703902
"13694","Hawaii_Amakihi",1,-156.1039832,20.76144914
"13695","Hawaii_Amakihi",1,-156.1048573,20.70999062
"13696","Hawaii_Amakihi",1,-156.1044361,20.7306198
"13697","Hawaii_Amakihi",1,-156.1048529,20.7071921
"13698","Hawaii_Amakihi",1,-156.1048714,20.70571194
"13699","Hawaii_Amakihi",1,-156.1047243,20.70638651
"13700","Hawaii_Amakihi",1,-156.1045611,20.71143903
"13701","Hawaii_Amakihi",1,-156.1035504,20.76250705
"13702","Hawaii_Amakihi",1,-156.1046336,20.70459759
"13703","Hawaii_Amakihi",1,-156.1045305,20.70548053
"13704","Hawaii_Amakihi",1,-156.1044248,20.7039712
"13705","Hawaii_Amakihi",1,-156.1031665,20.76351162
"13706","Hawaii_Amakihi",1,-156.1040364,20.70320637
"13707","Hawaii_Amakihi",1,-156.1028147,20.76434521
"13708","Hawaii_Amakihi",1,-156.1039297,20.70478435
"13709","Hawaii_Amakihi",1,-156.1037692,20.71019799
"13710","Hawaii_Amakihi",1,-156.1037128,20.71063938
"13711","Hawaii_Amakihi",1,-156.1037934,20.70387933
"13712","Hawaii_Amakihi",1,-156.1036867,20.70292967
"13713","Hawaii_Amakihi",1,-156.1030754,20.73052466
"13714","Hawaii_Amakihi",1,-156.103428,20.71149217
"13715","Hawaii_Amakihi",1,-156.1023617,20.76544791
"13716","Hawaii_Amakihi",1,-156.1034872,20.70232149
"13717","Hawaii_Amakihi",1,-156.1030343,20.71251465
"13718","Hawaii_Amakihi",1,-156.1030774,20.70167366
"13719","Hawaii_Amakihi",1,-156.1030192,20.70170878
"13720","Hawaii_Amakihi",1,-156.1029909,20.7031978
"13721","Hawaii_Amakihi",1,-156.1029625,20.70468682
"13722","Hawaii_Amakihi",1,-156.1029342,20.70617584
"13723","Hawaii_Amakihi",1,-156.1017374,20.76698102
"13724","Hawaii_Amakihi",1,-156.1026977,20.71054104
"13725","Hawaii_Amakihi",1,-156.10248,20.71391356
"13726","Hawaii_Amakihi",1,-156.1024241,20.7123148
"13727","Hawaii_Amakihi",1,-156.1025931,20.70090721
"13728","Hawaii_Amakihi",1,-156.1012228,20.76829932
"13729","Hawaii_Amakihi",1,-156.1019449,20.71531279
"13730","Hawaii_Amakihi",1,-156.1021699,20.70045776
"13731","Hawaii_Amakihi",1,-156.1007898,20.76935722
"13732","Hawaii_Amakihi",1,-156.1018252,20.71101381
"13733","Hawaii_Amakihi",1,-156.1018093,20.70983098
"13734","Hawaii_Amakihi",1,-156.1016718,20.71000018
"13735","Hawaii_Amakihi",1,-156.1014027,20.71657649
"13736","Hawaii_Amakihi",1,-156.1003266,20.77049585
"13737","Hawaii_Amakihi",1,-156.1015902,20.69966262
"13738","Hawaii_Amakihi",1,-156.1010034,20.73048973
"13739","Hawaii_Amakihi",1,-156.1011442,20.71150786
"13740","Hawaii_Amakihi",1,-156.1008992,20.71782279
"13741","Hawaii_Amakihi",1,-156.1009522,20.69891164
"13742","Hawaii_Amakihi",1,-156.1007321,20.70946979
"13743","Hawaii_Amakihi",1,-156.1004048,20.71909632
"13744","Hawaii_Amakihi",1,-156.100492,20.7120024
"13745","Hawaii_Amakihi",1,-156.1000209,20.73018429
"13746","Hawaii_Amakihi",1,-156.1002734,20.70080496
"13747","Hawaii_Amakihi",1,-156.1002459,20.69821368
"13748","Hawaii_Amakihi",1,-156.0999404,20.71275139
"13749","Hawaii_Amakihi",1,-156.0997922,20.70894843
"13750","Hawaii_Amakihi",1,-156.0993212,20.72913435
"13751","Hawaii_Amakihi",1,-156.099564,20.71387344
"13752","Hawaii_Amakihi",1,-156.0994382,20.71342899
"13753","Hawaii_Amakihi",1,-156.0995301,20.69751555
"13754","Hawaii_Amakihi",1,-156.0994149,20.7020543
"13755","Hawaii_Amakihi",1,-156.0986061,20.72839108
"13756","Hawaii_Amakihi",1,-156.0988685,20.7141235
"13757","Hawaii_Amakihi",1,-156.0988621,20.7144574
"13758","Hawaii_Amakihi",1,-156.0988524,20.70841804
"13759","Hawaii_Amakihi",1,-156.0988508,20.69691733
"13760","Hawaii_Amakihi",1,-156.0983942,20.71484671
"13761","Hawaii_Amakihi",1,-156.0985563,20.70331267
"13762","Hawaii_Amakihi",1,-156.098031,20.71577941
"13763","Hawaii_Amakihi",1,-156.0983096,20.69661934
"13764","Hawaii_Amakihi",1,-156.0979029,20.71494675
"13765","Hawaii_Amakihi",1,-156.0981783,20.69646366
"13766","Hawaii_Amakihi",1,-156.0975474,20.72805726
"13767","Hawaii_Amakihi",1,-156.0979125,20.70789666
"13768","Hawaii_Amakihi",1,-156.0976875,20.71668536
"13769","Hawaii_Amakihi",1,-156.0976979,20.704562
"13770","Hawaii_Amakihi",1,-156.0974913,20.70734792
"13771","Hawaii_Amakihi",1,-156.0975417,20.69613698
"13772","Hawaii_Amakihi",1,-156.0968631,20.71513682
"13773","Hawaii_Amakihi",1,-156.09668,20.70662109
"13774","Hawaii_Amakihi",1,-156.096139,20.72895425
"13775","Hawaii_Amakihi",1,-156.0964702,20.69547798
"13776","Hawaii_Amakihi",1,-156.0960619,20.70683634
"13777","Hawaii_Amakihi",1,-156.0957404,20.71514495
"13778","Hawaii_Amakihi",1,-156.0959712,20.69599314
"13779","Hawaii_Amakihi",1,-156.0956803,20.70571955
"13780","Hawaii_Amakihi",1,-156.0952479,20.71530816
"13781","Hawaii_Amakihi",1,-156.0955969,20.69499383
"13782","Hawaii_Amakihi",1,-156.0951666,20.70649624
"13783","Hawaii_Amakihi",1,-156.0946916,20.72987765
"13784","Hawaii_Amakihi",1,-156.0950166,20.6952368
"13785","Hawaii_Amakihi",1,-156.0946031,20.70485281
"13786","Hawaii_Amakihi",1,-156.0942529,20.7061107
"13787","Hawaii_Amakihi",1,-156.0941954,20.69403135
"13788","Hawaii_Amakihi",1,-156.0933295,20.70573402
"13789","Hawaii_Amakihi",1,-156.0935435,20.69350579
"13790","Hawaii_Amakihi",1,-156.0928514,20.7297653
"13791","Hawaii_Amakihi",1,-156.0931854,20.70473859
"13792","Hawaii_Amakihi",1,-156.0931364,20.6937246
"13793","Hawaii_Amakihi",1,-156.0928609,20.69307902
"13794","Hawaii_Amakihi",1,-156.0924158,20.70534847
"13795","Hawaii_Amakihi",1,-156.0921915,20.69296841
"13796","Hawaii_Amakihi",1,-156.0919098,20.70471704
"13797","Hawaii_Amakihi",1,-156.0918364,20.69247495
"13798","Hawaii_Amakihi",1,-156.0910781,20.72967211
"13799","Hawaii_Amakihi",1,-156.091502,20.70497194
"13800","Hawaii_Amakihi",1,-156.0912567,20.69269083
"13801","Hawaii_Amakihi",1,-156.090749,20.70471548
"13802","Hawaii_Amakihi",1,-156.0908966,20.69195355
"13803","Hawaii_Amakihi",1,-156.0905787,20.70458622
"13804","Hawaii_Amakihi",1,-156.0895823,20.72961068
"13805","Hawaii_Amakihi",1,-156.0902627,20.69149148
"13806","Hawaii_Amakihi",1,-156.0898512,20.7045017
"13807","Hawaii_Amakihi",1,-156.0896391,20.69099347
"13808","Hawaii_Amakihi",1,-156.0890723,20.69053253
"13809","Hawaii_Amakihi",1,-156.0886052,20.70393899
"13810","Hawaii_Amakihi",1,-156.087977,20.72976404
"13811","Hawaii_Amakihi",1,-156.0885149,20.69008078
"13812","Hawaii_Amakihi",1,-156.0882039,20.70385096
"13813","Hawaii_Amakihi",1,-156.0880239,20.68967528
"13814","Hawaii_Amakihi",1,-156.0875329,20.68926075
"13815","Hawaii_Amakihi",1,-156.0866491,20.72995819
"13816","Hawaii_Amakihi",1,-156.0867655,20.70281557
"13817","Hawaii_Amakihi",1,-156.0870116,20.68843046
"13818","Hawaii_Amakihi",1,-156.0865495,20.6875109
"13819","Hawaii_Amakihi",1,-156.0854748,20.73014591
"13820","Hawaii_Amakihi",1,-156.0859023,20.68674167
"13821","Hawaii_Amakihi",1,-156.0855672,20.70226268
"13822","Hawaii_Amakihi",1,-156.0854957,20.68593137
"13823","Hawaii_Amakihi",1,-156.0849311,20.68536213
"13824","Hawaii_Amakihi",1,-156.0845125,20.70173027
"13825","Hawaii_Amakihi",1,-156.0837816,20.73037898
"13826","Hawaii_Amakihi",1,-156.0840732,20.70212905
"13827","Hawaii_Amakihi",1,-156.0843097,20.68474679
"13828","Hawaii_Amakihi",1,-156.0837449,20.68418657
"13829","Hawaii_Amakihi",1,-156.083246,20.70173589
"13830","Hawaii_Amakihi",1,-156.083124,20.68354416
"13831","Hawaii_Amakihi",1,-156.0820677,20.7306839
"13832","Hawaii_Amakihi",1,-156.0825592,20.68298394
"13833","Hawaii_Amakihi",1,-156.0822117,20.70114063
"13834","Hawaii_Amakihi",1,-156.0813018,20.70056552
"13835","Hawaii_Amakihi",1,-156.081384,20.68173634
"13837","Hawaii_Amakihi",1,-156.0808947,20.68124058
"13839","Hawaii_Amakihi",1,-156.079397,20.73285018
"13840","Hawaii_Amakihi",1,-156.0802083,20.68102132
"13841","Hawaii_Amakihi",1,-156.0798351,20.69950252
"13842","Hawaii_Amakihi",1,-156.078915,20.73346486
"13844","Hawaii_Amakihi",1,-156.0786878,20.69930251
"13845","Hawaii_Amakihi",1,-156.0779303,20.7347751
"13847","Hawaii_Amakihi",1,-156.0772674,20.73681298
"13848","Hawaii_Amakihi",1,-156.0777594,20.69918745
"13849","Hawaii_Amakihi",1,-156.0768911,20.7379169
"13852","Hawaii_Amakihi",1,-156.0767093,20.69891686
"13862","Hawaii_Amakihi",1,-156.0718237,20.75290576
"13863","Hawaii_Amakihi",1,-156.0718857,20.7297525
"13864","Hawaii_Amakihi",1,-156.0713173,20.75428729
"13867","Hawaii_Amakihi",1,-156.0702821,20.75720341
"13870","Hawaii_Amakihi",1,-156.0689313,20.76106196
"13872","Hawaii_Amakihi",1,-156.0684195,20.76271419
"13874","Hawaii_Amakihi",1,-156.06803,20.73614109
"13881","Hawaii_Amakihi",1,-156.0663735,20.70209906
"13890","Hawaii_Amakihi",1,-156.0652555,20.72626334
"13911","Hawaii_Amakihi",1,-156.061211,20.69320966
"13921","Hawaii_Amakihi",1,-156.0588744,20.68951383
"13926","Hawaii_Amakihi",1,-156.0580945,20.68817354
"13928","Hawaii_Amakihi",1,-156.0572534,20.68652528
"13930","Hawaii_Amakihi",1,-156.0566796,20.68544127
"13953","Hawaii_Amakihi",1,-156.0384283,20.71243459
"14038","Hawaii_Amakihi",1,-155.320821,19.911532
"14039","Hawaii_Amakihi",1,-155.319644,19.912303
"14040","Hawaii_Amakihi",1,-155.318467,19.913075
"14041","Hawaii_Amakihi",1,-155.31729,19.913847
"14042","Hawaii_Amakihi",1,-155.316113,19.914618
"14043","Hawaii_Amakihi",1,-155.314936,19.91539
"14044","Hawaii_Amakihi",1,-155.313758,19.916162
"14045","Hawaii_Amakihi",1,-155.312581,19.916933
"14046","Hawaii_Amakihi",1,-155.311404,19.917705
"14047","Hawaii_Amakihi",1,-155.310227,19.918477
"14048","Hawaii_Amakihi",1,-155.30905,19.919248
"14049","Hawaii_Amakihi",1,-155.307873,19.92002
"14050","Hawaii_Amakihi",1,-155.306696,19.920791
"14051","Hawaii_Amakihi",1,-155.305519,19.921563
"14052","Hawaii_Amakihi",1,-155.304342,19.922335
"14053","Hawaii_Amakihi",1,-155.303164,19.923106
"14054","Hawaii_Amakihi",1,-155.30229,19.924166
"14055","Hawaii_Amakihi",1,-155.301466,19.925274
"14056","Hawaii_Amakihi",1,-155.300642,19.926382
"14057","Hawaii_Amakihi",1,-155.299818,19.92749
"14058","Hawaii_Amakihi",1,-155.289104,19.941892
"14059","Hawaii_Amakihi",1,-155.28828,19.943
"14060","Hawaii_Amakihi",1,-155.287456,19.944108
"14061","Hawaii_Amakihi",1,-155.285807,19.946324
"14062","Hawaii_Amakihi",1,-155.284983,19.947431
"14063","Hawaii_Amakihi",1,-155.284159,19.948539
"14064","Hawaii_Amakihi",1,-155.327474,19.902241
"14065","Hawaii_Amakihi",1,-155.326221,19.902896
"14066","Hawaii_Amakihi",1,-155.324968,19.903551
"14067","Hawaii_Amakihi",1,-155.323714,19.904207
"14068","Hawaii_Amakihi",1,-155.322461,19.904862
"14069","Hawaii_Amakihi",1,-155.321208,19.905518
"14070","Hawaii_Amakihi",1,-155.319954,19.906173
"14071","Hawaii_Amakihi",1,-155.318701,19.906828
"14072","Hawaii_Amakihi",1,-155.317448,19.907484
"14073","Hawaii_Amakihi",1,-155.316195,19.908139
"14074","Hawaii_Amakihi",1,-155.314941,19.908794
"14075","Hawaii_Amakihi",1,-155.313688,19.90945
"14076","Hawaii_Amakihi",1,-155.312435,19.910105
"14077","Hawaii_Amakihi",1,-155.311181,19.91076
"14078","Hawaii_Amakihi",1,-155.309928,19.911416
"14079","Hawaii_Amakihi",1,-155.308674,19.912071
"14080","Hawaii_Amakihi",1,-155.307421,19.912726
"14081","Hawaii_Amakihi",1,-155.306168,19.913381
"14082","Hawaii_Amakihi",1,-155.304914,19.914037
"14083","Hawaii_Amakihi",1,-155.303661,19.914692
"14084","Hawaii_Amakihi",1,-155.302407,19.915347
"14085","Hawaii_Amakihi",1,-155.301154,19.916003
"14086","Hawaii_Amakihi",1,-155.299964,19.916735
"14087","Hawaii_Amakihi",1,-155.298993,19.91773
"14088","Hawaii_Amakihi",1,-155.298021,19.918725
"14089","Hawaii_Amakihi",1,-155.297049,19.91972
"14090","Hawaii_Amakihi",1,-155.296078,19.920715
"14091","Hawaii_Amakihi",1,-155.295106,19.92171
"14092","Hawaii_Amakihi",1,-155.294134,19.922706
"14093","Hawaii_Amakihi",1,-155.293163,19.923701
"14094","Hawaii_Amakihi",1,-155.292191,19.924696
"14095","Hawaii_Amakihi",1,-155.291219,19.925691
"14096","Hawaii_Amakihi",1,-155.289276,19.927681
"14097","Hawaii_Amakihi",1,-155.288304,19.928676
"14098","Hawaii_Amakihi",1,-155.287332,19.929671
"14099","Hawaii_Amakihi",1,-155.28636,19.930666
"14100","Hawaii_Amakihi",1,-155.285388,19.931661
"14101","Hawaii_Amakihi",1,-155.284416,19.932656
"14102","Hawaii_Amakihi",1,-155.283445,19.933651
"14103","Hawaii_Amakihi",1,-155.282473,19.934646
"14104","Hawaii_Amakihi",1,-155.281501,19.935642
"14105","Hawaii_Amakihi",1,-155.340328,19.891476
"14106","Hawaii_Amakihi",1,-155.33904,19.892068
"14107","Hawaii_Amakihi",1,-155.337752,19.89266
"14108","Hawaii_Amakihi",1,-155.336463,19.893251
"14109","Hawaii_Amakihi",1,-155.335175,19.893843
"14110","Hawaii_Amakihi",1,-155.333887,19.894434
"141111","Hawaii_Amakihi",1,-155.332599,19.895026
"14112","Hawaii_Amakihi",1,-155.331311,19.895617
